iter	Logloss
172	0.004982078144
173	0.004982078144
174	0.004982078144
175	0.004982078144
176	0.004982078144
177	0.004982078144
178	0.004982078144
179	0.004982078144
180	0.004982078144
181	0.004982078144
182	0.004982078144
183	0.004982078144
184	0.004982078144
185	0.004982078144
186	0.004982078144
187	0.004982078144
188	0.004982078144
189	0.004982078144
190	0.004982078144
191	0.004982078144
192	0.004982078144
193	0.004982078144
194	0.004982078144
195	0.004982078144
196	0.004982078144
197	0.004982078144
198	0.004982078144
199	0.004982078144
200	0.004982078144
201	0.004982078144
202	0.004982078144
203	0.004982078144
204	0.004982078144
205	0.004982078144
206	0.004982078144
207	0.004982078144
208	0.004982078144
209	0.004982078144
210	0.004982078144
211	0.004982078144
212	0.004982078144
213	0.004982078144
214	0.004982078144
215	0.004982078144
216	0.004982078144
217	0.004982078144
218	0.004982078144
219	0.004982078144
220	0.004982078144
221	0.004982078144
222	0.004982078144
223	0.004982078144
224	0.004982078144
225	0.004982078144
226	0.004982078144
227	0.004982078144
228	0.004982078144
229	0.004982078144
230	0.004982078144
231	0.004982078144
232	0.004982078144
233	0.004982078144
234	0.004982078144
235	0.004982078144
236	0.004982078144
237	0.004982078144
238	0.004982078144
239	0.004982078144
240	0.004982078144
241	0.004982078144
242	0.004982078144
243	0.004982078144
244	0.004982078144
245	0.004982078144
246	0.004982078144
247	0.004982078144
248	0.004982078144
249	0.004982078144
250	0.004982078144
251	0.004982078144
252	0.004982078144
253	0.004982078144
254	0.004982078144
255	0.004982078144
256	0.004982078144
257	0.004982078144
258	0.004982078144
259	0.004982078144
260	0.004982078144
261	0.004982078144
262	0.004982078144
263	0.004982078144
264	0.004982078144
265	0.004982078144
266	0.004982078144
267	0.004982078144
268	0.004982078144
269	0.004982078144
270	0.004982078144
271	0.004982078144
272	0.004982078144
273	0.004982078144
274	0.004982078144
275	0.004982078144
276	0.004982078144
277	0.004982078144
278	0.004982078144
279	0.004982078144
280	0.004982078144
281	0.004982078144
282	0.004982078144
283	0.004982078144
284	0.004982094481
285	0.004982072653
286	0.004982072653
287	0.004982072653
288	0.004982072653
289	0.004982072653
290	0.004982072653
291	0.004982072653
292	0.004982072653
293	0.004982072653
294	0.004982072653
295	0.004982072653
296	0.004982072653
297	0.004982072653
298	0.004982072653
299	0.004982072653
300	0.004982072653
301	0.004982072653
302	0.004982072653
303	0.004982072653
304	0.004982072653
305	0.004982072653
306	0.004982072653
307	0.004982072653
308	0.004982072653
309	0.004982072653
310	0.004982072653
311	0.004982072653
312	0.004982072653
313	0.004982072653
314	0.004982072653
315	0.004982072653
316	0.004982072653
317	0.004982072653
318	0.004982072653
319	0.004982072653
320	0.004982072653
321	0.004982072653
322	0.004982072653
323	0.004982072653
324	0.004982072653
325	0.004982072653
326	0.004982072653
327	0.004982072653
328	0.004982072653
329	0.004982072653
330	0.004982072653
331	0.004982072653
332	0.004982072653
333	0.004982072653
334	0.004982072653
335	0.004982072653
336	0.004982072653
337	0.004982072653
338	0.004982072653
339	0.004982072653
340	0.004982072653
341	0.004982072653
342	0.004982072653
343	0.004982072653
344	0.004982072653
345	0.004982072653
346	0.004982072653
347	0.004982072653
348	0.004982072653
349	0.004982072653
350	0.004982072653
351	0.004982072653
352	0.004982072653
353	0.004982072653
354	0.004982072653
355	0.004982072653
356	0.004982072653
357	0.004982072653
358	0.004982072653
359	0.004982072653
360	0.004982072653
361	0.004982072653
362	0.004982072653
363	0.004982072653
364	0.004982072653
365	0.004982072653
366	0.004982072653
367	0.004982072653
368	0.004982072653
369	0.004982072653
370	0.004982072653
371	0.004982072653
372	0.004982072653
373	0.004982072653
374	0.004982072653
375	0.004982072653
376	0.004982072653
377	0.004982072653
378	0.004982072653
379	0.004982072653
380	0.004982072653
381	0.004982072653
382	0.004982072653
383	0.004982072653
384	0.004982072653
385	0.004982072653
386	0.004982072653
387	0.004982072653
388	0.004982072653
389	0.004982072653
390	0.004982072653
391	0.004982072653
392	0.004982072653
393	0.004982072653
394	0.004982072653
395	0.004982072653
396	0.004982072653
397	0.004982072653
398	0.004982072653
399	0.004982072653
400	0.004982072653
401	0.004982072653
402	0.004982077079
403	0.004982008878
404	0.004982008878
405	0.004982008878
406	0.00498198203
407	0.00498198203
408	0.00498198203
409	0.00498198203
410	0.00498198203
411	0.00498198203
412	0.00498198203
413	0.00498198203
414	0.00498198203
415	0.00498198203
416	0.00498198203
417	0.00498198203
418	0.00498198203
419	0.00498198203
420	0.00498198203
421	0.00498198203
422	0.00498198203
423	0.00498198203
424	0.00498198203
425	0.00498198203
426	0.00498198203
427	0.004981980422
428	0.004981980422
429	0.004981934332
430	0.004981887667
431	0.004981767496
432	0.004981662352
433	0.004981647324
434	0.004981647324
435	0.004981647324
436	0.004981647324
437	0.004981647324
438	0.004981647324
439	0.004981647324
440	0.004981647324
441	0.004981647324
442	0.004981647324
443	0.004981647324
444	0.004981647324
445	0.004981647324
446	0.004981647324
447	0.004981647324
448	0.004981647324
449	0.004981647324
450	0.004981604442
451	0.004981488618
452	0.004981488618
453	0.004981488618
454	0.004981488618
455	0.004981488618
456	0.004981488618
457	0.004981488618
458	0.004981488618
459	0.004981528799
460	0.004981528799
461	0.004981528799
462	0.004981528799
463	0.004981528799
464	0.004981528799
465	0.004981528799
466	0.004981528799
467	0.004981528799
468	0.004981528799
469	0.004981528799
470	0.004981528799
471	0.004981528799
472	0.004981528799
473	0.004981528799
474	0.004981528799
475	0.004981528799
476	0.004981528799
477	0.004981528799
478	0.004981528799
479	0.004981528799
480	0.004981528799
481	0.004981528799
482	0.004981528799
483	0.004981528799
484	0.004981528799
485	0.004981528799
486	0.004981528799
487	0.004981528799
488	0.004981528799
489	0.004981528799
490	0.004981528799
491	0.004981528799
492	0.004981528799
493	0.004981528799
494	0.004981528799
495	0.004981528799
496	0.004981528799
497	0.004981528799
498	0.004981528799
499	0.004981528799
500	0.004981528799
501	0.004981528799
502	0.004981528799
503	0.004981528799
504	0.004981528799
505	0.004981528799
506	0.004981528799
507	0.004981528799
508	0.004981528799
509	0.004981528799
510	0.004981528799
511	0.004981528799
512	0.004981528799
513	0.004981528799
514	0.004981528799
515	0.004981528799
516	0.004981528799
517	0.004981528799
518	0.004981528799
519	0.004981528799
520	0.004981528799
521	0.004981528799
522	0.004981528799
523	0.004981528799
524	0.004981528799
525	0.004981528799
526	0.004981528799
527	0.004981528799
528	0.004981528799
529	0.004981528799
530	0.004981528799
531	0.004981528799
532	0.004981528799
533	0.004981528799
534	0.004981528799
535	0.004981528799
536	0.004981528799
537	0.004981528799
538	0.004981528799
539	0.004981528799
540	0.004981528799
541	0.004981528799
542	0.004981528799
543	0.004981528799
544	0.004981528799
545	0.004981528799
546	0.004981528799
547	0.004981528799
548	0.004981528799
549	0.004981528799
550	0.004981528799
551	0.004981528799
552	0.004981528799
553	0.004981528799
554	0.004981528799
555	0.004981528799
556	0.004981528799
557	0.004981528799
558	0.004981407386
559	0.004981326204
560	0.004981256312
561	0.004981213888
562	0.004981228322
563	0.004981175373
564	0.004981173076
565	0.00498109929
566	0.004980979888
567	0.004980950141
568	0.004980711552
569	0.004980624262
570	0.004980385558
571	0.0049802946
572	0.004980056635
573	0.004979874906
574	0.004979874906
575	0.004979874906
576	0.004979746191
577	0.004979746191
578	0.00497955498
579	0.00497955498
580	0.00497955498
581	0.004958620555
582	0.004958557555
583	0.00493821292
584	0.00493821292
585	0.00493821292
586	0.00493821292
587	0.00493821292
588	0.00493821292
589	0.00493821292
590	0.00493821292
591	0.00493821292
592	0.00493821292
593	0.00493821292
594	0.00493821292
595	0.00493821292
596	0.00493821292
597	0.00493821292
598	0.00493821292
599	0.00493821292
600	0.00493821292
601	0.00493821292
602	0.00493821292
603	0.00493821292
604	0.00493821292
605	0.00493821292
606	0.00493821292
607	0.00493821292
608	0.00493821292
609	0.00493821292
610	0.00493821292
611	0.00493821292
612	0.00493821292
613	0.00493821292
614	0.00493821292
615	0.00493821292
616	0.00493821292
617	0.00493821292
618	0.00493821292
619	0.00493821292
620	0.00493821292
621	0.00493821292
622	0.00493821292
623	0.00493821292
624	0.00493821292
625	0.00493821292
626	0.00493821292
627	0.00493821292
628	0.00493821292
629	0.00493821292
630	0.00493821292
631	0.00493821292
632	0.00493821292
633	0.00493821292
634	0.00493821292
635	0.00493821292
636	0.00493821292
637	0.00493821292
638	0.00493821292
639	0.00493821292
640	0.00493821292
641	0.00493821292
642	0.00493821292
643	0.00493821292
644	0.00493821292
645	0.00493821292
646	0.00493821292
647	0.00493821292
648	0.00493821292
649	0.00493821292
650	0.004916740761
651	0.00491672409
652	0.004916696187
653	0.004916665685
654	0.004916624078
655	0.004916635194
656	0.004916567683
657	0.004916553478
658	0.004916540013
659	0.004916534121
660	0.004916477426
661	0.004916489902
662	0.004916451895
663	0.004916369327
664	0.004916420137
665	0.004916364514
666	0.004916338002
667	0.00491631777
668	0.004916230062
669	0.004916229856
670	0.004916229856
671	0.004916229856
672	0.004916229856
673	0.004916229856
674	0.004916229856
675	0.004916229856
676	0.004916229856
677	0.004916229856
678	0.004916229856
679	0.004916229856
680	0.004916229856
681	0.004916229856
682	0.004916229856
683	0.004916229856
684	0.004916229856
685	0.004916229856
686	0.004916229856
687	0.004916229856
688	0.004916229856
689	0.004916229856
690	0.004916229856
691	0.004916229856
692	0.004916229856
693	0.004916229856
694	0.004916229856
695	0.004916229856
696	0.004916229856
697	0.004916229856
698	0.004916229856
699	0.004916229856
700	0.004916229856
701	0.004916229856
702	0.004916229856
703	0.004916229856
704	0.004916229856
705	0.004916229856
706	0.004916229856
707	0.004916229856
708	0.004916229856
709	0.004916229856
710	0.004916229856
711	0.004916229856
712	0.004916229856
713	0.004916229856
714	0.004916229856
715	0.004916229856
716	0.004916229856
717	0.004916229856
718	0.004916229856
719	0.004916229856
720	0.004916229856
721	0.004916229856
722	0.004916229856
723	0.004916229856
724	0.004916229856
725	0.004916229856
726	0.004916229856
727	0.004916229856
728	0.004916229856
729	0.004916229856
730	0.004916229856
731	0.004916229856
732	0.004916229856
733	0.004916229856
734	0.004916229856
735	0.004916229856
736	0.004916229856
737	0.004916229856
738	0.004916229856
739	0.004916229856
740	0.004916229856
741	0.004916229856
742	0.004916229856
743	0.004916229856
744	0.004916229856
745	0.004916229856
746	0.004916229856
747	0.004916229856
748	0.004916229856
749	0.004916229856
750	0.004916229856
751	0.004916229856
752	0.004916229856
753	0.004916229856
754	0.004916229856
755	0.004916229856
756	0.004916229856
757	0.004916229856
758	0.004916229856
759	0.004916229856
760	0.004916229856
761	0.004916229856
762	0.004916229856
763	0.004916229856
764	0.004916229856
765	0.004916229856
766	0.004916229856
767	0.004916229856
768	0.004916229856
769	0.004916229856
770	0.004916229856
771	0.004916229856
772	0.004916229856
773	0.004916229856
774	0.004916229856
775	0.004916229856
776	0.004916229856
777	0.004916229856
778	0.004916229856
779	0.004916229856
780	0.004916229856
781	0.004916229856
782	0.004916229856
783	0.004916229856
784	0.004916229856
785	0.004916229856
786	0.004916229856
787	0.004916229856
788	0.004916229856
789	0.004916229856
790	0.004916229856
791	0.004916229856
792	0.004916229856
793	0.004916229856
794	0.004916229856
795	0.004916229856
796	0.004916229856
797	0.004916229856
798	0.004916229856
799	0.004916229856
800	0.004916229856
801	0.004916229856
802	0.004916229856
803	0.004916229856
804	0.004916229856
805	0.004916229856
806	0.004916229856
807	0.004916229856
808	0.004916229856
809	0.004916229856
810	0.004916229856
811	0.004916229856
812	0.004916229856
813	0.004916229856
814	0.004916229856
815	0.004916229856
816	0.004916229856
817	0.004916229856
818	0.004916229856
819	0.004916229856
820	0.004916229856
821	0.004916229856
822	0.004916229856
823	0.004916229856
824	0.004916229856
825	0.004916229856
826	0.004916229856
827	0.004916229856
828	0.004916229856
829	0.004916229856
830	0.004916229856
831	0.004916229856
832	0.004916229856
833	0.004916229856
834	0.004916229856
835	0.004916229856
836	0.004916229856
837	0.004916229856
838	0.004916229856
839	0.004916229856
840	0.004916229856
841	0.004916229856
842	0.004916229856
843	0.004916229856
844	0.004916229856
845	0.004916229856
846	0.004916229856
847	0.004916229856
848	0.004916229856
849	0.004916229856
850	0.004916229856
851	0.004916229856
852	0.004916229856
853	0.004916229856
854	0.004916229856
855	0.004916229856
856	0.004916229856
857	0.004916229856
858	0.004916229856
859	0.004916229856
860	0.004916229856
861	0.004916229856
862	0.004916229856
863	0.004916229856
864	0.004916229856
865	0.004916229856
866	0.004916229856
867	0.004916229856
868	0.004916229856
869	0.004916229856
870	0.004916229856
871	0.004916229856
872	0.004916229856
873	0.004916229856
874	0.004916229856
875	0.004916229856
876	0.004916229856
877	0.004916229856
878	0.004916229856
879	0.004916229856
880	0.004916229856
881	0.004916229856
882	0.004916229856
883	0.004916229856
884	0.004916229856
885	0.004916229856
886	0.004916229856
887	0.004916229856
888	0.004916229856
889	0.004916229856
890	0.004916229856
891	0.004916229856
892	0.004916229856
893	0.004916229856
894	0.004916229856
895	0.004916229856
896	0.004916229856
897	0.004916229856
898	0.004916229856
899	0.004916229856
900	0.004916229856
901	0.004916229856
902	0.004916229856
903	0.004916229856
904	0.004916229856
905	0.004916229856
906	0.004916229856
907	0.004916229856
908	0.004916229856
909	0.004916229856
910	0.004916229856
911	0.004916229856
912	0.004916229856
913	0.004916229856
914	0.004916229856
915	0.004916229856
916	0.004916229856
917	0.004916229856
918	0.004916229856
919	0.004916229856
920	0.004916229856
921	0.004916229856
922	0.004916229856
923	0.004916229856
924	0.004916229856
925	0.004916229856
926	0.004916229856
927	0.004916229856
928	0.004916229856
929	0.004916229856
930	0.004916229856
931	0.004916229856
932	0.004916229856
933	0.004916229856
934	0.004916229856
935	0.004916229856
936	0.004916229856
937	0.004916229856
938	0.004916229856
939	0.004916229856
940	0.004916229856
941	0.004916229856
942	0.004916229856
943	0.004916229856
944	0.004916229856
945	0.004916229856
946	0.004916229856
947	0.004916229856
948	0.004916229856
949	0.004916229856
950	0.004916229856
951	0.004916229856
952	0.004916229856
953	0.004916229856
954	0.004916229856
955	0.004916229856
956	0.004916229856
957	0.004916229856
958	0.004916229856
959	0.004916229856
960	0.004916229856
961	0.004916229856
962	0.004916229856
963	0.004916229856
964	0.004916229856
965	0.004916229856
966	0.004916229856
967	0.004916229856
968	0.004916229856
969	0.004916229856
970	0.004916229856
971	0.004916229856
972	0.004916229856
973	0.004916229856
974	0.004916229856
975	0.004916229856
976	0.004916229856
977	0.004916229856
978	0.004916229856
979	0.004916229856
980	0.004916229856
981	0.004916229856
982	0.004916229856
983	0.004916229856
984	0.004916229856
985	0.004916229856
986	0.004916229856
987	0.004916229856
988	0.004916229856
989	0.004916229856
990	0.004916229856
991	0.004916229856
992	0.004916229856
993	0.004916229856
994	0.004916229856
995	0.004916229856
996	0.004916229856
997	0.004916229856
998	0.004916229856
999	0.004916229856
